G (mkS),B (mkS),class1,class2,class3,class5,class9
38727.6,2004.6,1,1,1,0,1
38390.299999999996,1701.8,1,1,1,0,1
38166.7,-383.7,1,1,1,0,1
38865.2,2632.0,1,1,1,0,1
38418.8,-738.5000000000001,1,1,1,0,1
39353.399999999994,2050.1,1,1,1,0,1
38874.3,2113.7999999999997,1,1,1,0,1
38864.2,-1046.5,1,1,1,0,1
38714.600000000006,1171.0,1,1,1,0,1
39049.2,111.7,1,1,1,0,1
38114.50000000001,-683.1999999999999,1,1,1,0,1
38132.9,1060.8,1,1,1,0,1
39162.7,807.5000000000001,1,1,1,0,1
39459.09999999999,1465.3999999999999,1,1,1,0,1
38600.5,1290.0,1,1,1,0,1
78583.0,164.79999999999998,1,1,1,1,1
78737.6,364.59999999999997,1,1,1,1,1
78652.40000000001,1678.3,1,1,1,1,1
78796.09999999999,74.7999999999999,1,1,1,1,1
78465.5,1279.6000000000001,1,1,1,1,1
78787.09999999999,495.90000000000015,1,1,1,1,1
79021.2,1361.4,1,1,1,1,1
78340.2,263.7000000000001,1,1,1,1,1
79564.29999999999,2085.5,1,1,1,1,1
78098.20000000001,3089.8,1,1,1,1,1
78420.70000000001,-1323.1,1,1,1,1,1
79027.3,109.29999999999995,1,1,1,1,1
78779.4,2358.1,1,1,1,1,1
78979.90000000001,684.5,1,1,1,1,1
78457.5,1153.8,1,1,1,1,1
78432.6,1385.0,1,1,1,1,1
78585.5,781.5,1,1,1,1,1
79144.6,611.5,1,1,1,1,1
78281.2,-294.8,1,1,1,1,1
78646.59999999999,1405.1,1,1,1,1,1
79502.8,693.0000000000001,1,1,1,1,1
78518.3,2914.4999999999995,1,1,1,1,1
78348.5,1033.6,1,1,1,1,1
78893.3,605.7,1,1,1,1,1
78590.8,405.6,1,1,1,1,1
78106.29999999999,1046.1999999999998,1,1,1,1,1
79189.79999999999,-244.19999999999996,1,1,1,1,1
78388.80000000002,1623.6,1,1,1,1,1
79170.1,615.5,1,1,1,1,1
78874.09999999999,-1925.2,1,1,1,1,1
79186.09999999999,1043.0,1,1,1,1,1
78551.3,1152.6,1,1,1,1,1
79249.5,500.2000000000001,1,1,1,1,1
78521.29999999999,1197.1,1,1,1,1,1
78159.7,1702.3999999999999,1,1,1,1,1
78429.30000000002,171.39999999999998,1,1,1,1,1
78520.29999999999,407.50000000000006,1,1,1,1,1
78746.40000000001,2075.7000000000003,1,1,1,1,1
79064.6,1327.1,1,1,1,1,1
78831.40000000001,1349.3,1,1,1,1,1
79238.5,98.0,1,1,1,1,1
78082.2,1075.8000000000002,1,1,1,1,1
78534.5,1016.3,1,1,1,1,1
78717.1,683.8000000000001,1,1,1,1,1
78965.79999999999,884.9999999999999,1,1,1,1,1
78272.1,56.99999999999994,1,1,1,1,1
79426.0,1374.8,1,1,1,1,1
79255.0,701.4,1,1,1,1,1
78951.70000000001,-46.80000000000001,1,1,1,1,1
78830.9,1032.1,1,1,1,1,1
78748.5,1332.6,1,1,1,1,1
78975.0,919.7,1,1,1,1,1
78206.7,1035.5,1,1,1,1,1
79245.90000000001,-1467.0,1,1,1,1,1
78772.3,554.0,1,1,1,1,1
78898.1,302.3,1,1,1,1,1
77838.8,368.1,1,1,1,1,1
78685.6,2227.8,1,1,1,1,1
78839.4,-1459.0,1,1,1,1,1
79610.1,176.8,1,1,1,1,1
79030.0,2571.5999999999995,1,1,1,1,1
78570.90000000001,415.5,1,1,1,1,1
78604.79999999999,559.2,1,1,1,1,1
78927.7,-766.2,1,1,1,1,1
79339.90000000001,808.7,1,1,1,1,1
78801.20000000001,1222.4,1,1,1,1,1
78755.40000000001,-1017.6999999999999,1,1,1,1,1
78067.5,1946.2,1,1,1,1,1
78824.1,1460.5,1,1,1,1,1
79199.3,1168.7,1,1,1,1,1
79565.9,671.2,1,1,1,1,1
78521.70000000001,187.40000000000003,1,1,1,1,1
79126.2,534.9000000000001,1,1,1,1,1
78162.1,1991.5999999999997,1,1,1,1,1
78637.8,1703.2000000000003,1,1,1,1,1
79237.4,2441.7000000000003,1,1,1,1,1
77677.09999999999,1745.4,1,1,1,1,1
78463.4,-97.39999999999998,1,1,1,1,1
78875.2,-91.60000000000002,1,1,1,1,1
78676.7,1644.8000000000002,1,1,1,1,1
78671.1,725.3000000000001,1,1,1,1,1
79093.9,922.6,1,1,1,1,1
78248.5,-1217.1,1,1,1,1,1
79035.5,2016.8999999999999,1,1,1,1,1
79249.0,445.6,1,1,1,1,1
78898.1,-87.40000000000006,1,1,1,1,1
78989.0,2373.7,1,1,1,1,1
79130.9,1929.7000000000003,1,1,1,1,1
78700.8,256.1,1,1,1,1,1
78652.7,-821.1,1,1,1,1,1
79346.3,1250.0,1,1,1,1,1
78972.10000000002,-489.3,1,1,1,1,1
78757.90000000001,1609.2,1,1,1,1,1
78875.09999999999,21.0,1,1,1,1,1
79019.5,1706.8000000000002,1,1,1,1,1
79588.00000000001,1025.5,1,1,1,1,1
78558.49999999999,1540.8,1,1,1,1,1
78631.6,572.3000000000001,1,1,1,1,1
79349.50000000001,103.50000000000006,1,1,1,1,1
78990.5,3106.4,1,1,1,1,1
78681.9,1331.3,1,1,1,1,1
78614.0,375.7,1,1,1,1,1
78940.5,-357.99999999999994,1,1,1,1,1
79010.5,287.50000000000006,1,1,1,1,1
78623.0,221.8,1,1,1,1,1
78657.0,961.4999999999999,1,1,1,1,1
78877.6,1258.6,1,1,1,1,1
79103.40000000001,1492.6,1,1,1,1,1
78648.9,1588.9,1,1,1,1,1
79449.40000000001,538.4000000000001,1,1,1,1,1
78918.0,1130.0,1,1,1,1,1
78555.29999999999,110.5,1,1,1,1,1
78966.49999999999,640.4000000000001,1,1,1,1,1
79176.2,3066.3,1,1,1,1,1
78795.40000000001,-666.1,1,1,1,1,1
79427.8,337.19999999999993,1,1,1,1,1
78658.8,1455.8999999999999,1,1,1,1,1
78916.09999999999,1876.2,1,1,1,1,1
78812.09999999999,2718.6000000000004,1,1,1,1,1
78592.0,1666.7,1,1,1,1,1
78713.6,741.8,1,1,1,1,1
78994.2,2436.8,1,1,1,1,1
78613.1,2423.0000000000005,1,1,1,1,1
79032.4,1118.1999999999998,1,1,1,1,1
79136.0,312.1,1,1,1,1,1
78747.79999999999,888.9,1,1,1,1,1
78581.2,776.2,1,1,1,1,1
78203.1,2391.9999999999995,1,1,1,1,1
79212.3,1575.8,1,1,1,1,1
79426.2,239.50000000000003,1,1,1,1,1
79434.79999999999,671.9,1,1,1,1,1
78955.29999999999,1236.5,1,1,1,1,1
79032.9,1008.3000000000002,1,1,1,1,1
77657.8,592.2,1,1,1,1,1
79392.6,-500.0000000000001,1,1,1,1,1
79046.20000000001,788.2,1,1,1,1,1
78653.5,-154.60000000000002,1,1,1,1,1
78360.20000000001,31.5,1,1,1,1,1
78760.40000000001,1123.1999999999998,1,1,1,1,1
79017.00000000001,122.69999999999996,1,1,1,1,1
78528.7,-869.3,1,1,1,1,1
78363.29999999999,-267.19999999999993,1,1,1,1,1
79343.80000000002,-64.19999999999999,1,1,1,1,1
78705.9,-1695.0,1,1,1,1,1
79207.4,-958.3000000000001,1,1,1,1,1
77927.20000000001,-1516.6,1,1,1,1,1
78382.2,515.0999999999999,1,1,1,1,1
79392.8,1644.3,1,1,1,1,1
78531.40000000001,-81.30000000000007,1,1,1,1,1
78965.90000000001,-185.89999999999986,1,1,1,1,1
78695.30000000002,1150.6,1,1,1,1,1
78462.9,-202.79999999999995,1,1,1,1,1
79403.9,1355.5000000000002,1,1,1,1,1
78680.40000000001,768.3999999999999,1,1,1,1,1
79154.3,236.7,1,1,1,1,1
78673.40000000001,944.1999999999999,1,1,1,1,1
79193.0,602.4000000000001,1,1,1,1,1
78355.4,-903.5,1,1,1,1,1
79130.20000000001,1011.8000000000001,1,1,1,1,1
79119.5,1786.2,1,1,1,1,1
78922.3,213.00000000000006,1,1,1,1,1
78730.59999999999,437.80000000000007,1,1,1,1,1
78735.1,517.4000000000001,1,1,1,1,1
79014.79999999999,499.9999999999999,1,1,1,1,1
78935.3,41.200000000000045,1,1,1,1,1
78644.1,854.7000000000002,1,1,1,1,1
79018.6,2374.4,1,1,1,1,1
78533.9,1721.5,1,1,1,1,1
78515.6,1472.4,1,1,1,1,1
78749.0,84.30000000000007,1,1,1,1,1
78389.29999999999,1212.8,1,1,1,1,1
79338.70000000001,79.89999999999993,1,1,1,1,1
79336.79999999999,1521.3,1,1,1,1,1
78527.59999999999,1390.1999999999998,1,1,1,1,1
39065.4,588.2,1,1,1,0,1
38631.5,1577.0000000000002,1,1,1,0,1
39058.20000000001,1879.6999999999998,1,1,1,0,1
39103.8,908.0,1,1,1,0,1
38896.1,-672.8,1,1,1,0,1
38845.6,1524.3999999999999,1,1,1,0,1
38628.899999999994,1067.8999999999999,1,1,1,0,1
39134.2,2087.1,1,1,1,0,1
38474.799999999996,1898.5000000000002,1,1,1,0,1
38299.899999999994,601.3,1,1,1,0,1
38900.0,2795.7999999999997,1,1,1,0,1
38649.2,1514.7,1,1,1,0,1
38333.6,-334.20000000000005,1,1,1,0,1
38809.4,743.8,1,1,1,0,1
38550.399999999994,1165.5,1,1,1,0,1
39483.299999999996,2080.2999999999997,1,1,1,0,1
38325.8,931.0,1,1,1,0,1
39342.0,1688.8000000000002,1,1,1,0,1
39374.899999999994,2038.7,1,1,1,0,1
39208.9,-522.3,1,1,1,0,1
38159.5,901.4000000000001,1,1,1,0,1
38905.100000000006,-505.9,1,1,1,0,1
37657.6,717.4,1,1,1,0,0
37764.799999999996,529.4000000000001,1,1,1,0,0
38186.0,369.9,1,1,1,0,0
38026.0,-908.8000000000001,1,1,1,0,0
37843.2,290.1,1,1,1,0,0
37791.9,756.8,1,1,1,0,0
37658.5,-1517.9,1,1,1,0,0
37702.5,1782.3000000000002,1,1,1,0,0
37685.5,972.9000000000001,1,1,1,0,0
37989.600000000006,399.0,1,1,1,0,0
37550.6,1299.1,1,1,1,0,0
38075.100000000006,885.0,1,1,1,0,0
38081.1,242.70000000000005,1,1,1,0,0
38106.799999999996,1290.8000000000002,1,1,1,0,0
38029.100000000006,384.69999999999993,1,1,1,0,0
38020.700000000004,1878.1000000000001,1,1,1,0,0
37744.2,-538.3,1,1,1,0,0
38246.5,267.5,1,1,1,0,0
37867.200000000004,1740.3999999999999,1,1,1,0,0
33203.8,-274.5,1,1,0,0,0
33082.9,-428.79999999999995,1,1,0,0,0
33241.3,-394.3,1,1,0,0,0
33097.7,-377.5,1,1,0,0,0
32644.8,-463.7,1,1,0,0,0
32235.5,-480.0,1,1,0,0,0
33358.2,-343.1,1,1,0,0,0
33107.3,-563.8,1,1,0,0,0
32810.0,-473.20000000000005,1,1,0,0,0
33436.0,-415.6,1,1,0,0,0
33173.100000000006,-386.29999999999995,1,1,0,0,0
32923.4,-439.2,1,1,0,0,0
32633.0,-491.4,1,1,0,0,0
32591.7,-417.2,1,1,0,0,0
15752.4,-316.0,1,0,0,0,0
16123.1,-232.1,1,0,0,0,0
16078.7,-291.2,1,0,0,0,0
16027.5,-254.2,1,0,0,0,0
15669.5,-210.9,1,0,0,0,0
16247.9,-222.3,1,0,0,0,0
16170.4,-205.2,1,0,0,0,0
15606.7,-124.3,1,0,0,0,0
15865.5,-285.7,1,0,0,0,0
15859.4,-189.2,1,0,0,0,0
15718.8,-229.8,1,0,0,0,0
16153.3,-218.9,1,0,0,0,0
16149.6,-177.4,1,0,0,0,0
16017.5,-325.0,1,0,0,0,0
16209.7,-273.7,1,0,0,0,0
15834.9,-262.6,1,0,0,0,0
15911.9,-234.9,1,0,0,0,0
16197.7,-235.4,1,0,0,0,0
15948.9,-280.8,1,0,0,0,0
15823.8,-210.8,1,0,0,0,0
15975.3,-188.3,1,0,0,0,0
16052.4,-225.5,1,0,0,0,0
15969.7,-146.2,1,0,0,0,0
15970.6,-266.4,1,0,0,0,0
15853.3,-287.4,1,0,0,0,0
15864.3,-283.9,1,0,0,0,0
16123.2,-261.6,1,0,0,0,0
15840.5,-259.6,1,0,0,0,0
15849.3,-204.5,1,0,0,0,0
16042.5,-290.0,1,0,0,0,0
16021.2,-315.3,1,0,0,0,0
15910.1,-198.8,1,0,0,0,0
15845.2,-275.7,1,0,0,0,0
16172.2,-257.9,1,0,0,0,0
16111.8,-210.3,1,0,0,0,0
15981.7,-278.4,1,0,0,0,0
15894.5,-259.0,1,0,0,0,0
15857.4,-249.4,1,0,0,0,0
15825.0,-181.2,1,0,0,0,0
16119.8,-235.5,1,0,0,0,0
16147.5,-267.9,1,0,0,0,0
16046.9,-320.9,1,0,0,0,0
16121.0,-206.9,1,0,0,0,0
15970.5,-236.6,1,0,0,0,0
15933.4,-249.5,1,0,0,0,0
15862.7,-211.8,1,0,0,0,0
16051.8,-221.3,1,0,0,0,0
16048.4,-270.5,1,0,0,0,0
16118.8,-257.8,1,0,0,0,0
15944.9,-251.8,1,0,0,0,0
16251.4,-358.9,1,0,0,0,0
16407.3,-343.8,1,0,0,0,0
16305.6,-181.9,1,0,0,0,0
16088.4,-327.7,1,0,0,0,0
15917.6,-230.2,1,0,0,0,0
16030.4,-248.6,1,0,0,0,0
16028.8,-237.7,1,0,0,0,0
15874.4,-190.9,1,0,0,0,0
16196.0,-319.7,1,0,0,0,0
16338.5,-129.4,1,0,0,0,0
15888.5,-210.2,1,0,0,0,0
15933.8,-303.7,1,0,0,0,0
16084.3,-244.5,1,0,0,0,0
16540.7,-220.1,1,0,0,0,0
15925.4,-266.7,1,0,0,0,0
15816.8,-259.4,1,0,0,0,0
15746.3,-345.7,1,0,0,0,0
16117.9,-279.5,1,0,0,0,0
15913.7,-341.6,1,0,0,0,0
16417.7,-251.5,1,0,0,0,0
15993.2,-294.4,1,0,0,0,0
16013.6,-231.0,1,0,0,0,0
15952.4,-266.0,1,0,0,0,0
15768.2,-182.4,1,0,0,0,0
16067.9,-265.7,1,0,0,0,0
16065.9,-231.1,1,0,0,0,0
15963.6,-215.5,1,0,0,0,0
15940.1,-179.7,1,0,0,0,0
15856.1,-177.9,1,0,0,0,0
15842.5,-241.0,1,0,0,0,0
16304.1,-262.6,1,0,0,0,0
15718.3,-237.3,1,0,0,0,0
16081.8,-168.4,1,0,0,0,0
16074.4,-193.0,1,0,0,0,0
15938.7,-181.5,1,0,0,0,0
15733.0,-315.9,1,0,0,0,0
15924.5,-259.6,1,0,0,0,0
16199.9,-309.8,1,0,0,0,0
15810.2,-259.0,1,0,0,0,0
15927.2,-279.7,1,0,0,0,0
16173.5,-168.5,1,0,0,0,0
16182.3,-288.5,1,0,0,0,0
15875.8,-209.9,1,0,0,0,0
15893.4,-281.2,1,0,0,0,0
16037.3,-247.1,1,0,0,0,0
15661.0,-214.4,1,0,0,0,0
15923.8,-314.0,1,0,0,0,0
15925.0,-318.7,1,0,0,0,0
15773.2,-235.4,1,0,0,0,0
15806.2,-252.6,1,0,0,0,0
15476.6,-316.4,1,0,0,0,0
15934.0,-273.0,1,0,0,0,0
15763.9,-250.3,1,0,0,0,0
16506.0,-180.0,1,0,0,0,0
16724.4,-246.5,1,0,0,0,0
15837.6,-261.1,1,0,0,0,0
15949.9,-211.9,1,0,0,0,0
15923.5,-264.0,1,0,0,0,0
16071.3,-271.6,1,0,0,0,0
15913.4,-307.1,1,0,0,0,0
16289.5,-254.5,1,0,0,0,0
15968.3,-260.7,1,0,0,0,0
15875.0,-269.5,1,0,0,0,0
15897.6,-249.9,1,0,0,0,0
16127.2,-147.3,1,0,0,0,0
16030.1,-265.4,1,0,0,0,0
16137.7,-258.9,1,0,0,0,0
15806.0,-333.5,1,0,0,0,0
16110.1,-190.7,1,0,0,0,0
15781.3,-272.7,1,0,0,0,0
15969.0,-359.3,1,0,0,0,0
15988.6,-236.0,1,0,0,0,0
15743.9,-247.5,1,0,0,0,0
16210.6,-145.0,1,0,0,0,0
16380.8,-308.1,1,0,0,0,0
15886.3,-285.5,1,0,0,0,0
15785.2,-297.6,1,0,0,0,0
15846.2,-268.1,1,0,0,0,0
15834.1,-205.0,1,0,0,0,0
15977.2,-308.1,1,0,0,0,0
16030.7,-293.6,1,0,0,0,0
16234.8,-278.2,1,0,0,0,0
15932.8,-257.0,1,0,0,0,0
15877.4,-188.9,1,0,0,0,0
15955.8,-311.8,1,0,0,0,0
15806.4,-253.4,1,0,0,0,0
15666.4,-186.7,1,0,0,0,0
15845.9,-256.7,1,0,0,0,0
15861.6,-153.4,1,0,0,0,0
16282.8,-240.4,1,0,0,0,0
15579.3,-275.1,1,0,0,0,0
15794.3,-218.4,1,0,0,0,0
16087.3,-272.2,1,0,0,0,0
16344.2,-348.2,1,0,0,0,0
15873.5,-256.9,1,0,0,0,0
16064.2,-241.5,1,0,0,0,0
15850.0,-215.3,1,0,0,0,0
15851.7,-336.9,1,0,0,0,0
15837.5,-310.9,1,0,0,0,0
16112.8,-336.2,1,0,0,0,0
15840.0,-384.6,1,0,0,0,0
16282.3,-248.9,1,0,0,0,0
15813.3,-175.7,1,0,0,0,0
16365.1,-274.7,1,0,0,0,0
16059.0,-258.2,1,0,0,0,0
16148.9,-230.7,1,0,0,0,0
15937.6,-269.2,1,0,0,0,0
16333.8,-347.8,1,0,0,0,0
15589.0,-241.6,1,0,0,0,0
16003.1,-222.1,1,0,0,0,0
16293.3,-226.5,1,0,0,0,0
15810.4,-215.9,1,0,0,0,0
16196.6,-341.9,1,0,0,0,0
15562.1,-202.5,1,0,0,0,0
16285.6,-336.1,1,0,0,0,0
16161.2,-208.6,1,0,0,0,0
15985.8,-165.4,1,0,0,0,0
15967.2,-250.8,1,0,0,0,0
15632.0,-270.2,1,0,0,0,0
16120.2,-251.2,1,0,0,0,0
16218.9,-321.4,1,0,0,0,0
15802.6,-294.7,1,0,0,0,0
15838.1,-263.3,1,0,0,0,0
16184.4,-264.4,1,0,0,0,0
16038.1,-279.2,1,0,0,0,0
15875.9,-226.4,1,0,0,0,0
15993.6,-313.6,1,0,0,0,0
15977.1,-226.6,1,0,0,0,0
15879.3,-264.6,1,0,0,0,0
16127.1,-301.2,1,0,0,0,0
16024.9,-247.7,1,0,0,0,0
15714.0,-317.7,1,0,0,0,0
16091.0,-257.6,1,0,0,0,0
15833.1,-344.0,1,0,0,0,0
15918.3,-307.8,1,0,0,0,0
15760.1,-240.0,1,0,0,0,0
16062.3,-235.7,1,0,0,0,0
15965.2,-211.2,1,0,0,0,0
15723.3,-232.3,1,0,0,0,0
15962.4,-250.3,1,0,0,0,0
16190.8,-121.6,1,0,0,0,0
15801.2,-280.1,1,0,0,0,0
15878.1,-249.7,1,0,0,0,0
15847.1,-207.3,1,0,0,0,0
15925.4,-275.5,1,0,0,0,0
16203.8,-278.9,1,0,0,0,0
15817.5,-196.9,1,0,0,0,0
16140.4,-335.1,1,0,0,0,0
15849.9,-204.7,1,0,0,0,0
16341.6,-339.6,1,0,0,0,0
16260.6,-265.9,1,0,0,0,0
15875.1,-265.9,1,0,0,0,0
15929.3,-241.6,1,0,0,0,0
15833.1,-204.5,1,0,0,0,0
16015.9,-308.9,1,0,0,0,0
15959.4,-259.0,1,0,0,0,0
16050.6,-285.7,1,0,0,0,0
16193.7,-227.3,1,0,0,0,0
15875.4,-231.1,1,0,0,0,0
15931.6,-289.3,1,0,0,0,0
15807.9,-260.7,1,0,0,0,0
15631.5,-261.9,1,0,0,0,0
16005.7,-338.2,1,0,0,0,0
16102.5,-183.7,1,0,0,0,0
16096.9,-366.6,1,0,0,0,0
16049.7,-274.0,1,0,0,0,0
16111.7,-201.3,1,0,0,0,0
16096.7,-291.4,1,0,0,0,0
16249.2,-235.3,1,0,0,0,0
16079.3,-256.5,1,0,0,0,0
15901.0,-260.2,1,0,0,0,0
16534.0,-281.4,1,0,0,0,0
15591.4,-195.7,1,0,0,0,0
16205.6,-250.9,1,0,0,0,0
15436.9,-315.1,1,0,0,0,0
15885.0,-272.5,1,0,0,0,0
16188.6,-195.5,1,0,0,0,0
15814.4,-267.0,1,0,0,0,0
15999.3,-241.3,1,0,0,0,0
16024.3,-239.4,1,0,0,0,0
15922.2,-144.8,1,0,0,0,0
16006.4,-224.8,1,0,0,0,0
16038.5,-106.1,1,0,0,0,0
15728.4,-285.4,1,0,0,0,0
15609.4,-241.1,1,0,0,0,0
16088.2,-394.0,1,0,0,0,0
15896.1,-240.4,1,0,0,0,0
15490.4,-188.3,1,0,0,0,0
15783.5,-339.8,1,0,0,0,0
16107.8,-296.3,1,0,0,0,0
15850.3,-234.7,1,0,0,0,0
16423.9,-283.4,1,0,0,0,0
16049.2,-281.4,1,0,0,0,0
15819.0,-177.2,1,0,0,0,0
16136.8,-186.8,1,0,0,0,0
16053.1,-263.9,1,0,0,0,0
16250.6,-198.8,1,0,0,0,0
16259.6,-301.3,1,0,0,0,0
15639.9,-285.2,1,0,0,0,0
15953.7,-292.5,1,0,0,0,0
16188.9,-267.7,1,0,0,0,0
15949.5,-342.7,1,0,0,0,0
15907.5,-243.1,1,0,0,0,0
15826.6,-257.9,1,0,0,0,0
15805.5,-189.2,1,0,0,0,0
15601.8,-244.7,1,0,0,0,0
15699.5,-296.4,1,0,0,0,0
15957.9,-236.4,1,0,0,0,0
15934.8,-265.2,1,0,0,0,0
16124.3,-231.6,1,0,0,0,0
16018.2,-327.9,1,0,0,0,0
16274.5,-263.2,1,0,0,0,0
15752.2,-201.7,1,0,0,0,0
15827.3,-238.5,1,0,0,0,0
15842.1,-193.7,1,0,0,0,0
15973.2,-186.1,1,0,0,0,0
15824.0,-305.5,1,0,0,0,0
15989.3,-306.3,1,0,0,0,0
15866.7,-226.4,1,0,0,0,0
15809.8,-315.7,1,0,0,0,0
16386.4,-186.2,1,0,0,0,0
15970.2,-280.5,1,0,0,0,0
15805.4,-281.5,1,0,0,0,0
16269.8,-152.4,1,0,0,0,0
15765.5,-285.1,1,0,0,0,0
16092.2,-255.6,1,0,0,0,0
16045.0,-208.3,1,0,0,0,0
15535.1,-307.2,1,0,0,0,0
16024.1,-273.7,1,0,0,0,0
16296.9,-263.1,1,0,0,0,0
15624.9,-305.1,1,0,0,0,0
15891.1,-336.1,1,0,0,0,0
15837.5,-243.5,1,0,0,0,0
15825.0,-302.4,1,0,0,0,0
16061.4,-225.7,1,0,0,0,0
15929.3,-220.6,1,0,0,0,0
15939.0,-299.4,1,0,0,0,0
16152.7,-257.9,1,0,0,0,0
16078.2,-236.8,1,0,0,0,0
17185.6,480.7,1,0,0,0,1
17020.3,-62.80000000000001,1,0,0,0,1
17173.7,392.5,1,0,0,0,1
16794.9,59.5,1,0,0,0,1
16978.7,199.39999999999998,1,0,0,0,1
16777.6,-43.5,1,0,0,0,1
16957.600000000002,-628.5999999999999,1,0,0,0,1
16887.5,528.7,1,0,0,0,1
16781.7,95.39999999999998,1,0,0,0,1
16644.3,252.59999999999997,1,0,0,0,1
16886.6,114.80000000000001,1,0,0,0,1
16273.6,131.6,1,0,0,0,1
17379.9,192.4,1,0,0,0,1
16559.6,31.00000000000003,1,0,0,0,1
16686.7,-427.9,1,0,0,0,1
17067.0,-238.3,1,0,0,0,1
16320.6,-126.5,1,0,0,0,1
16540.100000000002,207.50000000000006,1,0,0,0,1
16498.2,340.0,1,0,0,0,1
16826.7,-211.3,1,0,0,0,1
16770.1,145.2,1,0,0,0,1
16151.3,-126.30000000000001,1,0,0,0,1
16964.1,-97.5,1,0,0,0,1
16926.9,-497.29999999999995,1,0,0,0,1
16797.8,497.40000000000003,1,0,0,0,1
16218.6,-239.29999999999998,1,0,0,0,1
16949.600000000002,82.5,1,0,0,0,1
16610.5,-124.4,1,0,0,0,1
16871.2,433.59999999999997,1,0,0,0,1
16675.5,-40.799999999999955,1,0,0,0,1
16385.5,635.4,1,0,0,0,1
16785.9,56.599999999999994,1,0,0,0,1
17043.3,-376.0,1,0,0,0,1
17028.4,-103.69999999999999,1,0,0,0,1
16805.4,-126.80000000000001,1,0,0,0,1
17365.100000000002,-144.0,1,0,0,0,1
16752.9,-36.70000000000002,1,0,0,0,1
16366.3,-303.1,1,0,0,0,1
16491.3,-325.09999999999997,1,0,0,0,1
16367.4,-123.70000000000002,1,0,0,0,1
17035.1,-25.69999999999999,1,0,0,0,1
17008.0,-324.4,1,0,0,0,1
16606.1,295.0,1,0,0,0,1
16937.2,492.1,1,0,0,0,1
16594.0,433.9,1,0,0,0,1
17013.6,148.00000000000003,1,0,0,0,1
16670.9,-597.5,1,0,0,0,1
16608.2,-216.50000000000003,1,0,0,0,1
16661.5,156.40000000000003,1,0,0,0,1
16969.7,375.59999999999997,1,0,0,0,1
16609.6,43.30000000000001,1,0,0,0,1
17048.6,267.8,1,0,0,0,1
17249.1,430.7,1,0,0,0,1
17022.4,62.19999999999999,1,0,0,0,1
16793.7,-367.5,1,0,0,0,1
16820.1,343.09999999999997,1,0,0,0,1
16736.4,-58.099999999999994,1,0,0,0,1
16992.7,200.0,1,0,0,0,1
17116.4,457.4,1,0,0,0,1
16580.0,-460.5,1,0,0,0,1
16755.3,-131.6,1,0,0,0,1
16863.9,940.5999999999999,1,0,0,0,1
16593.8,148.5,1,0,0,0,1
16494.8,192.5,1,0,0,0,1
16657.899999999998,116.70000000000002,1,0,0,0,1
16827.4,334.4,1,0,0,0,1
16771.5,337.6,1,0,0,0,1
16401.3,-123.19999999999999,1,0,0,0,1
16592.4,-404.6,1,0,0,0,1
16741.6,120.80000000000001,1,0,0,0,1
16686.9,32.299999999999955,1,0,0,0,1
16539.0,-668.9,1,0,0,0,1
16663.7,-366.0,1,0,0,0,1
16898.1,-123.10000000000002,1,0,0,0,1
17111.5,-115.00000000000001,1,0,0,0,1
16801.4,-516.4,1,0,0,0,1
16909.3,-86.39999999999999,1,0,0,0,1
16359.800000000001,-412.4,1,0,0,0,1
16640.0,-174.9,1,0,0,0,1
16929.2,-71.80000000000001,1,0,0,0,1
16889.7,140.3,1,0,0,0,1
16767.9,-25.200000000000003,1,0,0,0,1
16677.7,-222.70000000000002,1,0,0,0,1
16783.8,28.400000000000006,1,0,0,0,1
16873.0,-484.6,1,0,0,0,1
17118.8,-112.5,1,0,0,0,1
16962.8,204.10000000000002,1,0,0,0,1
16962.600000000002,27.80000000000001,1,0,0,0,1
16528.4,-356.5,1,0,0,0,1
17218.8,-127.29999999999998,1,0,0,0,1
16488.8,-152.10000000000002,1,0,0,0,1
16832.4,-74.9,1,0,0,0,1
16325.9,5.600000000000023,1,0,0,0,1
17202.2,66.69999999999999,1,0,0,0,1
16796.6,-26.700000000000017,1,0,0,0,1
16447.2,20.899999999999977,1,0,0,0,1
17040.4,310.4,1,0,0,0,1
16981.9,131.5,1,0,0,0,1
16702.2,340.59999999999997,1,0,0,0,1
16796.0,145.29999999999998,1,0,0,0,1
16532.9,191.7,1,0,0,0,1
17129.0,-223.1,1,0,0,0,1
16772.1,92.4,1,0,0,0,1
16447.6,-76.80000000000001,1,0,0,0,1
16498.0,209.90000000000003,1,0,0,0,1
17235.2,504.09999999999997,1,0,0,0,1
16709.899999999998,-43.400000000000006,1,0,0,0,1
17254.7,-127.50000000000003,1,0,0,0,1
16987.2,-338.2,1,0,0,0,1
17439.5,-73.19999999999999,1,0,0,0,1
16410.3,118.9,1,0,0,0,1
16938.3,-107.6,1,0,0,0,1
16839.899999999998,571.5,1,0,0,0,1
16511.2,-903.8,1,0,0,0,1
16136.4,-212.7,1,0,0,0,1
16734.2,-397.20000000000005,1,0,0,0,1
16842.6,-254.4,1,0,0,0,1
16543.9,303.79999999999995,1,0,0,0,1
16678.2,155.3,1,0,0,0,1
16922.3,-417.2,1,0,0,0,1
16948.8,485.8,1,0,0,0,1
16466.2,-94.39999999999998,1,0,0,0,1
16889.3,110.10000000000002,1,0,0,0,1
16981.3,-20.100000000000023,1,0,0,0,1
17184.2,65.19999999999999,1,0,0,0,1
